COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Snow,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
170100,99999, ,1983,06,27,78,56,77,67,2,0,0,0,0
170100,99999, ,1983,06,28,80,53,68,67,2,0,0,0,0
170100,99999, ,1983,06,29,78,50,70,64,0,1,0,0,0
170100,99999, ,1983,06,30,82,56,78,69,4,0,0,0,0,64.3,76.2,52.3,92,39,70,84,1.54,0

170100,99999, ,1983,07,1,82,60,70,71,6,0,0,0,0
170100,99999, ,1983,07,2,83,64,83,74,9,0,0,0,0
170100,99999, ,1983,07,3,83,61,79,72,7,0,0.02,0,0
170100,99999, ,1983,07,4,90,46,88,68,3,0,0,0,0
170100,99999, ,1983,07,5,90,62,71,76,11,0,0,0,0
170100,99999, ,1983,07,6,78,61,65,70,5,0,1.26,0,0
170100,99999, ,1983,07,7,76,52,76,64,0,1,0.10,0,0
170100,99999, ,1983,07,8,76,38,74,57,0,8,0,0,0
170100,99999, ,1983,07,9,77,47,74,62,0,3,0.20,0,0
170100,99999, ,1983,07,10,76,50,67,63,0,2,0,0,0
170100,99999, ,1983,07,11,75,54,71,65,0,0,0,0,0
170100,99999, ,1983,07,12,80,56,78,68,3,0,0,0,0
170100,99999, ,1983,07,13,80,60,74,70,5,0,0,0,0
170100,99999, ,1983,07,14,79,58,76,69,4,0,0.25,0,0
170100,99999, ,1983,07,15,79,60,73,70,5,0,0.08,0,0
170100,99999, ,1983,07,16,77,51,77,64,0,1,0.42,0,0
170100,99999, ,1983,07,17,82,57,81,70,5,0,0,0,0
170100,99999, ,1983,07,18,80,62,78,71,6,0,0,0,0
170100,99999, ,1983,07,19,84,58,84,71,6,0,0,0,0
170100,99999, ,1983,07,20,83,60,75,72,7,0,0.05,0,0
170100,99999, ,1983,07,21,77,60,76,69,4,0,0,0,0
170100,99999, ,1983,07,22,79,52,62,66,1,0,1.10,0,0
170100,99999, ,1983,07,23,83,59,79,71,6,0,0.03,0,0
170100,99999, ,1983,07,24,79,60,65,70,5,0,0,0,0
170100,99999, ,1983,07,25,76,58,74,67,2,0,0.04,0,0
170100,99999, ,1983,07,26,82,55,79,69,4,0,0.06,0,0
170100,99999, ,1983,07,27,82,41,79,62,0,3,0,0,0
170100,99999, ,1983,07,28,84,64,82,74,9,0,0,0,0
170100,99999, ,1983,07,29,82,64,74,73,8,0,0,0,0
170100,99999, ,1983,07,30,78,55,78,67,2,0,0,0,0
170100,99999, ,1983,07,31,83,58,77,71,6,0,0,0,0,68.4,80.5,56.2,90,38,129,18,3.61,0

170100,99999, ,1983,08,1,79,59,64,69,4,0,0,0,0
170100,99999, ,1983,08,2,73,64,73,69,4,0,0.72,0,0
170100,99999, ,1983,08,3,82,61,82,72,7,0,0.17,0,0
170100,99999, ,1983,08,4,86,66,85,76,11,0,0,0,0
170100,99999, ,1983,08,5,87,44,75,66,1,0,0,0,0
170100,99999, ,1983,08,6,80,63,78,72,7,0,0,0,0
170100,99999, ,1983,08,7,83,62,81,73,8,0,0,0,0
170100,99999, ,1983,08,8,84,66,72,75,10,0,0,0,0
170100,99999, ,1983,08,9,80,62,73,71,6,0,0.54,0,0
170100,99999, ,1983,08,10,80,56,73,68,3,0,0,0,0
170100,99999, ,1983,08,11,74,57,70,66,1,0,0,0,0
170100,99999, ,1983,08,12,71,53,53,62,0,3,2.18,0,0
170100,99999, ,1983,08,13,71,47,70,59,0,6,0.06,0,0
170100,99999, ,1983,08,14,78,53,75,66,1,0,0,0,0
170100,99999, ,1983,08,15,73,54,69,64,0,1,0,0,0
170100,99999, ,1983,08,16,83,55,83,69,4,0,0.26,0,0
170100,99999, ,1983,08,17,84,61,78,73,8,0,0,0,0
170100,99999, ,1983,08,18,83,58,68,71,6,0,0.11,0,0
170100,99999, ,1983,08,19,85,55,83,70,5,0,0,0,0
170100,99999, ,1983,08,20,84,62,83,73,8,0,0,0,0
170100,99999, ,1983,08,21,86,51,70,69,4,0,0,0,0
170100,99999, ,1983,08,22,70,52,62,61,0,4,0,0,0
170100,99999, ,1983,08,23,76,53,76,65,0,0,0.05,0,0
170100,99999, ,1983,08,24,77,52,72,65,0,0,0,0,0
170100,99999, ,1983,08,25,75,49,74,62,0,3,0,0,0
